paddy_id,mesh_rakusui,mesh_paddy,dist,orifice,drn_id,total_distance
1693,61558,75577,385.88041524752236,1.0,6750.0,1943.9696961966993
1694,61677,75562,342.30380511931224,1.0,6750.0,1781.5432893255065
1695,62266,74655,334.52083053690814,1.0,6750.0,1626.1989217793075
1696,74763,75438,366.2137922984132,1.0,72896.0,30.0
1697,74763,75775,320.2738066665596,1.0,72896.0,30.0
1698,74763,75773,331.5951049056387,1.0,72896.0,30.0
1699,74763,77653,350.42598110075215,1.0,72896.0,30.0
1700,74053,74748,45.778245380504586,1.0,72896.0,0.0
1701,74763,74764,12.717457129784057,1.0,72896.0,30.0
1702,71562,74840,105.06367845770306,1.0,142222.0,234.8528137423857
1703,142154,74881,108.47563212831432,1.0,142222.0,324.8528137423857
1704,69467,74949,239.0301075182753,1.0,35135.0,1380.3260484392808
1705,71990,76214,167.11925807540348,1.0,35135.0,2751.119358167926
1706,69486,75027,134.1031588409972,1.0,35135.0,1380.0
1707,69486,75033,184.33531846284313,1.0,35135.0,1380.0
